Product,Test,Time,log10_thresh,Sensitivity,Specificity,PPV,NPV,Prevalence,Accuracy,F1,Jaccard,MCC,Youden_J
Whipping Cream,AttuneDilut,24 Hours,0,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,0.1,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,0.2,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,0.3,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,0.4,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,0.5,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,0.6,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,0.7,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,0.8,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,0.9,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,1,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,1.1,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,1.2,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,1.3,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,1.4,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,1.5,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,1.6,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,1.7,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,1.8,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,1.9,1,0.45,0.8333,1,0.75,0.875,0.892,0.8333,0.8618,0.45
Whipping Cream,AttuneDilut,24 Hours,2,1,0.875,0.9792,1,0.75,0.9792,0.9886,0.9792,1,0.875
Whipping Cream,AttuneDilut,24 Hours,2.1,1,0.875,0.9792,1,0.75,0.9792,0.9886,0.9792,1,0.875
Whipping Cream,AttuneDilut,24 Hours,2.2,1,0.875,0.9792,1,0.75,0.9792,0.9886,0.9792,1,0.875
Whipping Cream,AttuneDilut,24 Hours,2.3,1,0.875,0.9792,1,0.75,0.9792,0.9886,0.9792,1,0.875
Whipping Cream,AttuneDilut,24 Hours,2.4,1,1,1,1,0.75,1,1,1,1,1
Whipping Cream,AttuneDilut,24 Hours,2.5,1,1,1,1,0.75,1,1,1,1,1
Whipping Cream,AttuneDilut,24 Hours,2.6,1,1,1,1,0.75,1,1,1,1,1
Whipping Cream,AttuneDilut,24 Hours,2.7,1,1,1,1,0.75,1,1,1,1,1
Whipping Cream,AttuneDilut,24 Hours,2.8,1,1,1,1,0.75,1,1,1,1,1
Whipping Cream,AttuneDilut,24 Hours,2.9,1,1,1,1,0.75,1,1,1,1,1
Whipping Cream,AttuneDilut,24 Hours,3,1,1,1,1,0.75,1,1,1,1,1
Whipping Cream,AttuneDilut,24 Hours,3.1,1,1,1,1,0.75,1,1,1,1,1
Whipping Cream,AttuneDilut,24 Hours,3.2,1,1,1,1,0.75,1,1,1,1,1
Whipping Cream,AttuneDilut,24 Hours,3.3,1,1,1,1,0.75,1,1,1,1,1
Whipping Cream,AttuneDilut,24 Hours,3.4,0.95,1,1,0.9167,0.75,0.9583,0.9688,0.95,0.9309,0.95
Whipping Cream,AttuneDilut,24 Hours,3.5,0.925,1,1,0.9062,0.75,0.9375,0.9464,0.925,0.9145,0.925
Whipping Cream,AttuneDilut,24 Hours,3.6,0.9,1,1,0.8438,0.75,0.9167,0.9325,0.9,0.8686,0.9
Whipping Cream,AttuneDilut,24 Hours,3.7,0.85,1,1,0.8333,0.75,0.875,0.9841,0.85,0.9475,0.85
Whipping Cream,AttuneDilut,24 Hours,3.8,0.85,1,1,0.8333,0.75,0.875,0.9841,0.85,0.9475,0.85
Whipping Cream,AttuneDilut,24 Hours,3.9,0.825,1,1,0.8125,0.75,0.8542,0.9643,0.825,0.921,0.825
Whipping Cream,AttuneDilut,24 Hours,4,0.8,1,1,0.8021,0.75,0.8333,0.9388,0.8,0.9023,0.8
Whipping Cream,AttuneDilut,24 Hours,4.1,0.8,1,1,0.8021,0.75,0.8333,0.9388,0.8,0.9023,0.8
Whipping Cream,AttuneDilut,24 Hours,4.2,0.725,1,1,0.7125,0.75,0.7708,0.869,0.725,0.8067,0.725
Whipping Cream,AttuneDilut,24 Hours,4.3,0.7,1,1,0.7021,0.75,0.75,0.8435,0.7,0.788,0.7
Whipping Cream,AttuneDilut,24 Hours,4.4,0.7,1,1,0.7021,0.75,0.75,0.8435,0.7,0.788,0.7
Whipping Cream,AttuneDilut,24 Hours,4.5,0.675,1,1,0.6958,0.75,0.7292,0.8095,0.675,0.7714,0.675
Whipping Cream,AttuneDilut,24 Hours,4.6,0.65,1,1,0.6917,0.75,0.7083,0.8889,0.65,0.8667,0.65
Whipping Cream,AttuneDilut,24 Hours,4.7,0.5,1,1,0.6083,0.75,0.6667,0.8444,0.5,0.7665,0.5
Whipping Cream,AttuneDilut,24 Hours,4.8,0.475,1,1,0.5875,0.75,0.6458,0.8167,0.475,0.7294,0.475
Whipping Cream,AttuneDilut,24 Hours,4.9,0.45,1,1,0.5771,0.75,0.625,0.781,0.45,0.7032,0.45
Whipping Cream,AttuneDilut,24 Hours,5,0.45,1,1,0.5771,0.75,0.625,0.781,0.45,0.7032,0.45
Whipping Cream,AttuneDilut,24 Hours,5.1,0.425,1,1,0.5708,0.75,0.6042,0.7333,0.425,0.68,0.425
Whipping Cream,AttuneDilut,24 Hours,5.2,0.425,1,1,0.5708,0.75,0.6042,0.7333,0.425,0.68,0.425
Whipping Cream,AttuneDilut,24 Hours,5.3,0.425,1,1,0.5708,0.75,0.6042,0.7333,0.425,0.68,0.425
Whipping Cream,AttuneDilut,24 Hours,5.4,0.4,1,1,0.5667,0.75,0.5833,0.8333,0.4,0.8,0.4
Whipping Cream,AttuneDilut,24 Hours,5.5,0.4,1,1,0.5667,0.75,0.5833,0.8333,0.4,0.8,0.4
Whipping Cream,AttuneDilut,24 Hours,5.6,0.4,1,1,0.5667,0.75,0.5833,0.8333,0.4,0.8,0.4
Whipping Cream,AttuneDilut,24 Hours,5.7,0.4,1,1,0.5667,0.75,0.5833,0.8333,0.4,0.8,0.4
Whipping Cream,AttuneDilut,24 Hours,5.8,0.375,1,1,0.5625,0.75,0.5625,1,0.375,1,0.375
Whipping Cream,AttuneDilut,24 Hours,5.9,0.375,1,1,0.5625,0.75,0.5625,1,0.375,1,0.375
Whipping Cream,AttuneDilut,24 Hours,6,0.375,1,1,0.5625,0.75,0.5625,1,0.375,1,0.375
Whipping Cream,AttuneDilut,24 Hours,6.1,0.375,1,1,0.5625,0.75,0.5625,1,0.375,1,0.375
Whipping Cream,AttuneDilut,24 Hours,6.2,0.375,1,1,0.5625,0.75,0.5625,1,0.375,1,0.375
Whipping Cream,AttuneDilut,24 Hours,6.3,0.375,1,1,0.5625,0.75,0.5625,1,0.375,1,0.375
Whipping Cream,AttuneDilut,24 Hours,6.4,0.375,1,1,0.5625,0.75,0.5625,1,0.375,1,0.375
Whipping Cream,AttuneDilut,24 Hours,6.5,0.375,1,1,0.5625,0.75,0.5625,1,0.375,1,0.375
Whipping Cream,AttuneDilut,24 Hours,6.6,0.375,1,1,0.5625,0.75,0.5625,1,0.375,1,0.375
Whipping Cream,AttuneDilut,24 Hours,6.7,0.375,1,1,0.5625,0.75,0.5625,1,0.375,1,0.375
Whipping Cream,AttuneDilut,24 Hours,6.8,0.375,1,1,0.5625,0.75,0.5625,1,0.375,1,0.375
Whipping Cream,AttuneDilut,24 Hours,6.9,0.35,1,1,0.5,0.75,0.5417,0.963,0.35,0.8775,0.35
Whipping Cream,AttuneDilut,24 Hours,7,0.325,1,1,0.4792,0.75,0.5208,0.9167,0.325,0.8157,0.325
Whipping Cream,AttuneDilut,24 Hours,7.1,0.325,1,1,0.4792,0.75,0.5208,0.9167,0.325,0.8157,0.325
Whipping Cream,AttuneDilut,24 Hours,7.2,0.275,1,1,0.4625,0.75,0.4792,0.7778,0.275,0.7333,0.275
Whipping Cream,AttuneDilut,24 Hours,7.3,0.25,1,1,0.4583,0.75,0.4583,1,0.25,1,0.25
Whipping Cream,AttuneDilut,24 Hours,7.4,0.225,1,1,0.3958,0.75,0.4375,0.9444,0.225,0.8162,0.225
Whipping Cream,AttuneDilut,24 Hours,7.5,0.175,1,1,0.3646,0.75,0.3958,0.7857,0.175,0.6581,0.175
Whipping Cream,AttuneDilut,24 Hours,7.6,0.1,1,1,0.2917,0.75,0.3333,0.8889,0.1,0.6325,0.1
Whipping Cream,AttuneDilut,24 Hours,7.7,0.05,1,1,0.2604,0.75,0.2917,0.5714,0.05,0.3162,0.05
Whipping Cream,AttuneDilut,24 Hours,7.8,0,1,NA,0.25,0.75,0.25,NA,0,NA,0
Whipping Cream,AttuneDilut,48 Hours,-0.4,1,0,0.7917,NA,0.7917,0.7917,0.8788,0.7917,NA,0
Whipping Cream,AttuneDilut,48 Hours,-0.3,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,-0.2,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,-0.1,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,0,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,0.1,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,0.2,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,0.3,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,0.4,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,0.5,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,0.6,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,0.7,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,0.8,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,0.9,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,1,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,1.1,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,1.2,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,1.3,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,1.4,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,1.5,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,1.6,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,1.7,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,1.8,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,1.9,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,2,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,2.1,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,2.2,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,2.3,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,2.4,1,0.8333,0.9479,1,0.7917,0.9583,0.9708,0.9479,0.9582,0.8333
Whipping Cream,AttuneDilut,48 Hours,2.5,1,1,1,1,0.7917,1,1,1,1,1
Whipping Cream,AttuneDilut,48 Hours,2.6,1,1,1,1,0.7917,1,1,1,1,1
Whipping Cream,AttuneDilut,48 Hours,2.7,1,1,1,1,0.7917,1,1,1,1,1
Whipping Cream,AttuneDilut,48 Hours,2.8,1,1,1,1,0.7917,1,1,1,1,1
Whipping Cream,AttuneDilut,48 Hours,2.9,1,1,1,1,0.7917,1,1,1,1,1
Whipping Cream,AttuneDilut,48 Hours,3,1,1,1,1,0.7917,1,1,1,1,1
Whipping Cream,AttuneDilut,48 Hours,3.1,1,1,1,1,0.7917,1,1,1,1,1
Whipping Cream,AttuneDilut,48 Hours,3.2,1,1,1,1,0.7917,1,1,1,1,1
Whipping Cream,AttuneDilut,48 Hours,3.3,0.975,1,1,0.9375,0.7917,0.9792,0.9861,0.975,0.9541,0.975
Whipping Cream,AttuneDilut,48 Hours,3.4,0.975,1,1,0.9375,0.7917,0.9792,0.9861,0.975,0.9541,0.975
Whipping Cream,AttuneDilut,48 Hours,3.5,0.925,1,1,0.8542,0.7917,0.9375,0.9549,0.925,0.885,0.925
Whipping Cream,AttuneDilut,48 Hours,3.6,0.9,1,1,0.7917,0.7917,0.9167,0.941,0.9,0.839,0.9
Whipping Cream,AttuneDilut,48 Hours,3.7,0.825,1,1,0.7542,0.7917,0.8542,0.8715,0.825,0.785,0.825
Whipping Cream,AttuneDilut,48 Hours,3.8,0.8,1,1,0.7333,0.7917,0.8333,0.8542,0.8,0.7618,0.8
Whipping Cream,AttuneDilut,48 Hours,3.9,0.725,1,1,0.7125,0.7917,0.7708,0.869,0.725,0.8067,0.725
Whipping Cream,AttuneDilut,48 Hours,4,0.725,1,1,0.7125,0.7917,0.7708,0.869,0.725,0.8067,0.725
Whipping Cream,AttuneDilut,48 Hours,4.1,0.7,1,1,0.65,0.7917,0.75,0.8532,0.7,0.7542,0.7
Whipping Cream,AttuneDilut,48 Hours,4.2,0.7,1,1,0.65,0.7917,0.75,0.8532,0.7,0.7542,0.7
Whipping Cream,AttuneDilut,48 Hours,4.3,0.65,1,1,0.6188,0.7917,0.7083,0.8078,0.65,0.7091,0.65
Whipping Cream,AttuneDilut,48 Hours,4.4,0.625,1,1,0.6146,0.7917,0.6875,0.8869,0.625,0.7939,0.625
Whipping Cream,AttuneDilut,48 Hours,4.5,0.6,1,1,0.6042,0.7917,0.6667,0.8571,0.6,0.7721,0.6
Whipping Cream,AttuneDilut,48 Hours,4.6,0.6,1,1,0.6042,0.7917,0.6667,0.8571,0.6,0.7721,0.6
Whipping Cream,AttuneDilut,48 Hours,4.7,0.575,1,1,0.5979,0.7917,0.6458,0.8175,0.575,0.7527,0.575
Whipping Cream,AttuneDilut,48 Hours,4.8,0.575,1,1,0.5979,0.7917,0.6458,0.8175,0.575,0.7527,0.575
Whipping Cream,AttuneDilut,48 Hours,4.9,0.575,1,1,0.5979,0.7917,0.6458,0.8175,0.575,0.7527,0.575
Whipping Cream,AttuneDilut,48 Hours,5,0.575,1,1,0.5979,0.7917,0.6458,0.8175,0.575,0.7527,0.575
Whipping Cream,AttuneDilut,48 Hours,5.1,0.575,1,1,0.5979,0.7917,0.6458,0.8175,0.575,0.7527,0.575
Whipping Cream,AttuneDilut,48 Hours,5.2,0.55,1,1,0.5917,0.7917,0.625,0.7778,0.55,0.7333,0.55
Whipping Cream,AttuneDilut,48 Hours,5.3,0.55,1,1,0.5917,0.7917,0.625,0.7778,0.55,0.7333,0.55
Whipping Cream,AttuneDilut,48 Hours,5.4,0.525,1,1,0.5292,0.7917,0.6042,0.7593,0.525,0.6721,0.525
Whipping Cream,AttuneDilut,48 Hours,5.5,0.525,1,1,0.5292,0.7917,0.6042,0.7593,0.525,0.6721,0.525
Whipping Cream,AttuneDilut,48 Hours,5.6,0.525,1,1,0.5292,0.7917,0.6042,0.7593,0.525,0.6721,0.525
Whipping Cream,AttuneDilut,48 Hours,5.7,0.5,1,1,0.5083,0.7917,0.5833,0.7361,0.5,0.6412,0.5
Whipping Cream,AttuneDilut,48 Hours,5.8,0.475,1,1,0.5042,0.7917,0.5625,0.8167,0.475,0.7294,0.475
Whipping Cream,AttuneDilut,48 Hours,5.9,0.375,1,1,0.3479,0.7917,0.4792,0.7087,0.375,0.5192,0.375
Whipping Cream,AttuneDilut,48 Hours,6,0.35,1,1,0.3438,0.7917,0.4583,0.8026,0.35,0.599,0.35
Whipping Cream,AttuneDilut,48 Hours,6.1,0.275,1,1,0.3208,0.7917,0.3958,0.6389,0.275,0.5081,0.275
Whipping Cream,AttuneDilut,48 Hours,6.2,0.25,1,1,0.3167,0.7917,0.375,0.7407,0.25,0.6108,0.25
Whipping Cream,AttuneDilut,48 Hours,6.3,0.2,1,1,0.2917,0.7917,0.3333,0.875,0.2,0.7236,0.2
Whipping Cream,AttuneDilut,48 Hours,6.4,0.2,1,1,0.2917,0.7917,0.3333,0.875,0.2,0.7236,0.2
Whipping Cream,AttuneDilut,48 Hours,6.5,0.125,1,1,0.2708,0.7917,0.2708,1,0.125,1,0.125
Whipping Cream,AttuneDilut,48 Hours,6.6,0.125,1,1,0.2708,0.7917,0.2708,1,0.125,1,0.125
Whipping Cream,AttuneDilut,48 Hours,6.7,0.125,1,1,0.2708,0.7917,0.2708,1,0.125,1,0.125
Whipping Cream,AttuneDilut,48 Hours,6.8,0.125,1,1,0.2708,0.7917,0.2708,1,0.125,1,0.125
Whipping Cream,AttuneDilut,48 Hours,6.9,0.125,1,1,0.2708,0.7917,0.2708,1,0.125,1,0.125
Whipping Cream,AttuneDilut,48 Hours,7,0.125,1,1,0.2708,0.7917,0.2708,1,0.125,1,0.125
Whipping Cream,AttuneDilut,48 Hours,7.1,0.125,1,1,0.2708,0.7917,0.2708,1,0.125,1,0.125
Whipping Cream,AttuneDilut,48 Hours,7.2,0.125,1,1,0.2708,0.7917,0.2708,1,0.125,1,0.125
Whipping Cream,AttuneDilut,48 Hours,7.3,0.0417,1,1,0.2208,0.7917,0.2292,0.5,0.0417,0.4472,0.0417
Whipping Cream,AttuneDilut,48 Hours,7.4,0.0417,1,1,0.2208,0.7917,0.2292,0.5,0.0417,0.4472,0.0417
Whipping Cream,AttuneDilut,48 Hours,7.5,0,1,NA,0.2083,0.7917,0.2083,NA,0,NA,0
Whipping Cream,AttuneDilut,48 Hours,7.6,0,1,NA,0.2083,0.7917,0.2083,NA,0,NA,0
Whipping Cream,AttuneDilut,48 Hours,7.7,0,1,NA,0.2083,0.7917,0.2083,NA,0,NA,0
Whipping Cream,AttuneDilut,48 Hours,7.8,0,1,NA,0.2083,0.7917,0.2083,NA,0,NA,0
Whipping Cream,AttuneDilut,72 Hours,-0.4,1,0,0.7917,NA,0.7917,0.7917,0.8788,0.7917,NA,0
Whipping Cream,AttuneDilut,72 Hours,-0.3,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,-0.2,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,-0.1,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,0,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,0.1,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,0.2,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,0.3,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,0.4,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,0.5,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,0.6,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,0.7,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,0.8,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,0.9,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,1,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,1.1,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,1.2,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,1.3,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,1.4,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,1.5,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,1.6,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,1.7,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,1.8,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,1.9,1,0.5417,0.8875,1,0.7917,0.8958,0.9347,0.8875,0.8894,0.5417
Whipping Cream,AttuneDilut,72 Hours,2,1,0.75,0.9583,1,0.7917,0.9583,0.9773,0.9583,1,0.75
Whipping Cream,AttuneDilut,72 Hours,2.1,1,0.75,0.9583,1,0.7917,0.9583,0.9773,0.9583,1,0.75
Whipping Cream,AttuneDilut,72 Hours,2.2,1,0.75,0.9583,1,0.7917,0.9583,0.9773,0.9583,1,0.75
Whipping Cream,AttuneDilut,72 Hours,2.3,1,0.75,0.9583,1,0.7917,0.9583,0.9773,0.9583,1,0.75
Whipping Cream,AttuneDilut,72 Hours,2.4,1,1,1,1,0.7917,1,1,1,1,1
Whipping Cream,AttuneDilut,72 Hours,2.5,1,1,1,1,0.7917,1,1,1,1,1
Whipping Cream,AttuneDilut,72 Hours,2.6,1,1,1,1,0.7917,1,1,1,1,1
Whipping Cream,AttuneDilut,72 Hours,2.7,0.975,1,1,0.9375,0.7917,0.9792,0.9861,0.975,0.9541,0.975
Whipping Cream,AttuneDilut,72 Hours,2.8,0.975,1,1,0.9375,0.7917,0.9792,0.9861,0.975,0.9541,0.975
Whipping Cream,AttuneDilut,72 Hours,2.9,0.975,1,1,0.9375,0.7917,0.9792,0.9861,0.975,0.9541,0.975
Whipping Cream,AttuneDilut,72 Hours,3,0.95,1,1,0.875,0.7917,0.9583,0.9722,0.95,0.9081,0.95
Whipping Cream,AttuneDilut,72 Hours,3.1,0.95,1,1,0.875,0.7917,0.9583,0.9722,0.95,0.9081,0.95
Whipping Cream,AttuneDilut,72 Hours,3.2,0.925,1,1,0.8542,0.7917,0.9375,0.9549,0.925,0.885,0.925
Whipping Cream,AttuneDilut,72 Hours,3.3,0.9,1,1,0.8438,0.7917,0.9167,0.9325,0.9,0.8686,0.9
Whipping Cream,AttuneDilut,72 Hours,3.4,0.85,1,1,0.7604,0.7917,0.875,0.9013,0.85,0.7995,0.85
Whipping Cream,AttuneDilut,72 Hours,3.5,0.825,1,1,0.7542,0.7917,0.8542,0.8715,0.825,0.785,0.825
Whipping Cream,AttuneDilut,72 Hours,3.6,0.8,1,1,0.7438,0.7917,0.8333,0.8492,0.8,0.7686,0.8
Whipping Cream,AttuneDilut,72 Hours,3.7,0.775,1,1,0.6812,0.7917,0.8125,0.8353,0.775,0.7226,0.775
Whipping Cream,AttuneDilut,72 Hours,3.8,0.75,1,1,0.675,0.7917,0.7917,0.8056,0.75,0.7081,0.75
Whipping Cream,AttuneDilut,72 Hours,3.9,0.725,1,1,0.6125,0.7917,0.7708,0.7917,0.725,0.6622,0.725
Whipping Cream,AttuneDilut,72 Hours,4,0.7,1,1,0.5917,0.7917,0.75,0.7743,0.7,0.639,0.7
Whipping Cream,AttuneDilut,72 Hours,4.1,0.675,1,1,0.5875,0.7917,0.7292,0.8373,0.675,0.7017,0.675
Whipping Cream,AttuneDilut,72 Hours,4.2,0.525,1,1,0.4562,0.7917,0.6042,0.6967,0.525,0.5423,0.525
Whipping Cream,AttuneDilut,72 Hours,4.3,0.475,1,1,0.43120000000000003,0.7917,0.5625,0.7341,0.475,0.5684,0.475
Whipping Cream,AttuneDilut,72 Hours,4.4,0.475,1,1,0.43120000000000003,0.7917,0.5625,0.7341,0.475,0.5684,0.475
Whipping Cream,AttuneDilut,72 Hours,4.5,0.475,1,1,0.43120000000000003,0.7917,0.5625,0.7341,0.475,0.5684,0.475
Whipping Cream,AttuneDilut,72 Hours,4.6,0.425,1,1,0.4146,0.7917,0.5208,0.6647,0.425,0.5272,0.425
Whipping Cream,AttuneDilut,72 Hours,4.7,0.4,1,1,0.4104,0.7917,0.5,0.731,0.4,0.5927,0.4
Whipping Cream,AttuneDilut,72 Hours,4.8,0.375,1,1,0.4042,0.7917,0.4792,0.6833,0.375,0.5694,0.375
Whipping Cream,AttuneDilut,72 Hours,4.9,0.35,1,1,0.3417,0.7917,0.4583,0.6611,0.35,0.4959,0.35
